Date,Year,Model,Region,Country,Channel,Quantity Sold,Revenue,Revenue Per Unit
2021-08-19,2021,BMW 7 Series,North America,Canada,Wholesale,3,43901.0,14633.67
2021-08-19,2021,BMW 2 Series,North America,Mexico,Dealership,4,79869.0,19967.25
2021-08-19,2021,BMW 4 Series,Europe,United Kingdom,Online,4,44897.0,11224.25
2021-08-20,2021,BMW 1 Series,Asia,China,Wholesale,2,59404.0,29702.0
2021-08-20,2021,BMW M3,Europe,United Kingdom,Wholesale,2,78671.0,39335.5
2021-08-20,2021,BMW X2,South America,Chile,Dealership,2,118589.0,59294.5
2021-08-20,2021,BMW X6,North America,Mexico,Dealership,1,118970.0,118970.0
2021-08-20,2021,BMW i8,Africa,South Africa,Online,3,45430.0,15143.33
2021-08-21,2021,BMW X1,North America,Mexico,Online,3,80641.0,26880.33
2021-08-21,2021,BMW X6,Europe,United Kingdom,Wholesale,4,54055.0,13513.75
2021-08-22,2021,BMW M5,North America,Mexico,Dealership,3,118424.0,39474.67
2021-08-22,2021,BMW M3,North America,United States,Wholesale,3,82290.0,27430.0
2021-08-23,2021,BMW X5,Europe,France,Dealership,1,42043.0,42043.0
2021-08-23,2021,BMW i8,Europe,Spain,Dealership,2,44060.0,22030.0
2021-08-24,2021,BMW Z4,Asia,India,Dealership,1,104805.0,104805.0
2021-08-24,2021,BMW X3,Africa,South Africa,Dealership,5,93690.0,18738.0
2021-08-25,2021,BMW X3,Asia,China,Wholesale,4,93564.0,23391.0
2021-08-25,2021,BMW 6 Series,North America,United States,Wholesale,4,117821.0,29455.25
2021-08-25,2021,BMW X3,Africa,Kenya,Wholesale,4,35383.0,8845.75
2021-08-26,2021,BMW iX,Africa,Kenya,Wholesale,5,67703.0,13540.6
2021-08-26,2021,BMW 4 Series,South America,Peru,Online,4,31237.0,7809.25
2021-08-26,2021,BMW 2 Series,North America,Canada,Wholesale,4,117189.0,29297.25
2021-08-26,2021,BMW X1,North America,Canada,Online,2,91439.0,45719.5
2021-08-26,2021,BMW 3 Series,North America,Mexico,Online,2,37669.0,18834.5
2021-08-26,2021,BMW X3,Asia,India,Online,2,72180.0,36090.0
2021-08-26,2021,BMW M2,Asia,Japan,Wholesale,4,99529.0,24882.25
2021-08-27,2021,BMW M2,Europe,Spain,Wholesale,5,37408.0,7481.6
2021-08-27,2021,BMW 7 Series,South America,Colombia,Wholesale,4,98197.0,24549.25
2021-08-28,2021,BMW 2 Series,Europe,Germany,Online,2,110653.0,55326.5
2021-08-29,2021,BMW 2 Series,Asia,Japan,Dealership,2,115346.0,57673.0
2021-08-30,2021,BMW 4 Series,Africa,South Africa,Wholesale,5,85881.0,17176.2
2021-08-30,2021,BMW M3,Africa,Nigeria,Dealership,4,97238.0,24309.5
2021-08-30,2021,BMW 4 Series,South America,Peru,Dealership,5,45930.0,9186.0
2021-08-31,2021,BMW 4 Series,North America,Canada,Dealership,4,53427.0,13356.75
2021-09-01,2021,BMW M2,Africa,Kenya,Dealership,3,91353.0,30451.0
2021-09-01,2021,BMW X2,South America,Brazil,Online,2,109919.0,54959.5
2021-09-03,2021,BMW X1,Asia,India,Online,2,74555.0,37277.5
2021-09-03,2021,BMW M8,Europe,Germany,Dealership,2,38678.0,19339.0
2021-09-03,2021,BMW i4,Europe,United Kingdom,Online,4,100746.0,25186.5
2021-09-03,2021,BMW Z4,South America,Brazil,Online,3,98264.0,32754.67
2021-09-04,2021,BMW X5,Africa,Egypt,Dealership,3,107568.0,35856.0
2021-09-04,2021,BMW iX3,Asia,Japan,Online,4,104041.0,26010.25
2021-09-04,2021,BMW i8,Africa,Nigeria,Wholesale,1,44075.0,44075.0
2021-09-04,2021,BMW 8 Series,North America,United States,Dealership,4,72680.0,18170.0
2021-09-05,2021,BMW M3,South America,Peru,Wholesale,4,48262.0,12065.5
2021-09-05,2021,BMW i4,Asia,China,Dealership,3,40988.0,13662.67
2021-09-05,2021,BMW i3,Asia,Thailand,Wholesale,5,105507.0,21101.4
2021-09-06,2021,BMW X4,Asia,Japan,Wholesale,2,33857.0,16928.5
2021-09-06,2021,BMW X3,Asia,India,Dealership,2,114502.0,57251.0
2021-09-06,2021,BMW M3,Europe,France,Online,2,74541.0,37270.5
2021-09-08,2021,BMW 8 Series,Europe,Germany,Dealership,4,36630.0,9157.5
2021-09-08,2021,BMW 4 Series,South America,Peru,Wholesale,1,45468.0,45468.0
2021-09-08,2021,BMW 2 Series,South America,Brazil,Online,5,34987.0,6997.4
2021-09-09,2021,BMW iX,South America,Peru,Online,5,39872.0,7974.4
2021-09-09,2021,BMW X6,Asia,China,Online,3,85344.0,28448.0
2021-09-09,2021,BMW iX3,North America,United States,Wholesale,3,79634.0,26544.67
2021-09-09,2021,BMW X2,Africa,South Africa,Dealership,1,93368.0,93368.0
2021-09-09,2021,BMW X2,Africa,South Africa,Dealership,4,106488.0,26622.0
2021-09-09,2021,BMW 7 Series,Africa,Egypt,Online,2,90445.0,45222.5
2021-09-10,2021,BMW Z4,Europe,Spain,Wholesale,4,48936.0,12234.0
2021-09-10,2021,BMW iX,Africa,Morocco,Wholesale,4,61001.0,15250.25
2021-09-10,2021,BMW X3,North America,Canada,Dealership,2,99134.0,49567.0
2021-09-11,2021,BMW i3,Africa,South Africa,Dealership,1,113762.0,113762.0
2021-09-11,2021,BMW iX,North America,United States,Wholesale,5,55168.0,11033.6
2021-09-12,2021,BMW 3 Series,North America,Mexico,Wholesale,5,84157.0,16831.4
2021-09-12,2021,BMW Z4,Europe,Germany,Dealership,4,63428.0,15857.0
2021-09-12,2021,BMW i3,Asia,South Korea,Wholesale,1,50704.0,50704.0
2021-09-13,2021,BMW X4,North America,Mexico,Dealership,4,33255.0,8313.75
2021-09-13,2021,BMW 2 Series,Africa,Nigeria,Wholesale,5,83861.0,16772.2
2021-09-13,2021,BMW iX3,North America,United States,Wholesale,1,103002.0,103002.0
2021-09-13,2021,BMW i3,Asia,China,Online,3,69453.0,23151.0
2021-09-13,2021,BMW M4,Africa,South Africa,Online,3,119443.0,39814.33
2021-09-13,2021,BMW i3,South America,Argentina,Dealership,2,51826.0,25913.0
2021-09-14,2021,BMW M5,Europe,United Kingdom,Wholesale,5,46471.0,9294.2
2021-09-14,2021,BMW i3,Asia,South Korea,Online,3,83906.0,27968.67
2021-09-14,2021,BMW 4 Series,Africa,Nigeria,Online,1,43570.0,43570.0
2021-09-14,2021,BMW Z4,Asia,India,Online,2,99445.0,49722.5
2021-09-14,2021,BMW X5,Africa,Egypt,Online,1,36088.0,36088.0
2021-09-14,2021,BMW 2 Series,South America,Colombia,Dealership,4,56730.0,14182.5
2021-09-15,2021,BMW X1,Africa,Kenya,Dealership,2,118545.0,59272.5
2021-09-15,2021,BMW X1,North America,Mexico,Dealership,1,109908.0,109908.0
2021-09-15,2021,BMW X7,North America,United States,Wholesale,1,82900.0,82900.0
2021-09-16,2021,BMW X2,Europe,United Kingdom,Dealership,5,63527.0,12705.4
2021-09-16,2021,BMW i8,Africa,Nigeria,Dealership,4,63738.0,15934.5
2021-09-16,2021,BMW i4,Europe,United Kingdom,Wholesale,4,76973.0,19243.25
2021-09-16,2021,BMW X2,Africa,Egypt,Online,3,108191.0,36063.67
2021-09-17,2021,BMW 8 Series,Europe,Italy,Online,2,111176.0,55588.0
2021-09-17,2021,BMW i8,North America,Mexico,Dealership,4,51530.0,12882.5
2021-09-17,2021,BMW 7 Series,North America,United States,Dealership,4,30715.0,7678.75
2021-09-17,2021,BMW X5,Asia,South Korea,Online,4,55247.0,13811.75
2021-09-17,2021,BMW iX,Europe,France,Online,1,65236.0,65236.0
2021-09-17,2021,BMW i8,Europe,United Kingdom,Dealership,4,65749.0,16437.25
2021-09-17,2021,BMW 2 Series,Asia,China,Online,5,70558.0,14111.6
2021-09-18,2021,BMW X5,Asia,Japan,Wholesale,2,36829.0,18414.5
2021-09-18,2021,BMW 4 Series,Europe,Italy,Wholesale,1,74344.0,74344.0
2021-09-18,2021,BMW X7,Europe,Spain,Dealership,4,107080.0,26770.0
2021-09-18,2021,BMW 6 Series,North America,Mexico,Dealership,3,76059.0,25353.0
2021-09-19,2021,BMW Z4,Asia,India,Online,5,87943.0,17588.6
2021-09-19,2021,BMW X7,South America,Peru,Dealership,3,98971.0,32990.33
2021-09-19,2021,BMW 4 Series,Europe,France,Online,1,108253.0,108253.0
2021-09-20,2021,BMW 1 Series,Africa,Egypt,Online,5,81548.0,16309.6
2021-09-20,2021,BMW M5,Asia,India,Wholesale,1,99073.0,99073.0
2021-09-20,2021,BMW 4 Series,Asia,Thailand,Dealership,3,95869.0,31956.33
2021-09-20,2021,BMW X6,South America,Chile,Wholesale,3,85041.0,28347.0
2021-09-21,2021,BMW 2 Series,Europe,Germany,Wholesale,4,40485.0,10121.25
2021-09-22,2021,BMW M4,Europe,Germany,Wholesale,2,79217.0,39608.5
2021-09-22,2021,BMW i4,North America,Mexico,Dealership,4,45175.0,11293.75
2021-09-23,2021,BMW 4 Series,Asia,Thailand,Dealership,3,54601.0,18200.33
2021-09-23,2021,BMW i4,Europe,Spain,Wholesale,1,63831.0,63831.0
2021-09-23,2021,BMW Z4,Asia,Thailand,Online,4,65284.0,16321.0
2021-09-23,2021,BMW 7 Series,Europe,Spain,Dealership,3,72281.0,24093.67
2021-09-24,2021,BMW 1 Series,North America,Canada,Online,5,114660.0,22932.0
2021-09-24,2021,BMW X2,Asia,Thailand,Online,3,105827.0,35275.67
2021-09-24,2021,BMW i8,North America,Mexico,Online,4,85450.0,21362.5
2021-09-25,2021,BMW X7,South America,Chile,Wholesale,4,44052.0,11013.0
2021-09-25,2021,BMW 3 Series,Europe,Spain,Wholesale,4,87247.0,21811.75
2021-09-25,2021,BMW 5 Series,Asia,China,Wholesale,4,106939.0,26734.75
2021-09-25,2021,BMW X2,Africa,Kenya,Wholesale,4,105045.0,26261.25
2021-09-25,2021,BMW X3,Africa,Egypt,Wholesale,3,54529.0,18176.33
2021-09-26,2021,BMW 6 Series,Africa,Kenya,Dealership,4,99726.0,24931.5
2021-09-26,2021,BMW M5,Asia,Japan,Wholesale,2,67208.0,33604.0
2021-09-26,2021,BMW 6 Series,Asia,Japan,Wholesale,4,35521.0,8880.25
2021-09-26,2021,BMW 6 Series,Africa,Morocco,Wholesale,4,35230.0,8807.5
2021-09-26,2021,BMW X2,Asia,South Korea,Wholesale,2,32539.0,16269.5
2021-09-27,2021,BMW 3 Series,North America,Canada,Dealership,2,108970.0,54485.0
2021-09-27,2021,BMW 2 Series,Asia,South Korea,Dealership,3,118228.0,39409.33
2021-09-27,2021,BMW 4 Series,Africa,Morocco,Wholesale,5,74544.0,14908.8
2021-09-28,2021,BMW X6,Asia,China,Dealership,4,70735.0,17683.75
2021-09-28,2021,BMW X1,Europe,Italy,Wholesale,5,49750.0,9950.0
2021-09-29,2021,BMW iX,Africa,Kenya,Dealership,1,55618.0,55618.0
2021-09-29,2021,BMW Z4,Europe,United Kingdom,Dealership,1,117204.0,117204.0
2021-09-29,2021,BMW 3 Series,Africa,Egypt,Wholesale,4,65980.0,16495.0
2021-09-30,2021,BMW i3,Asia,China,Online,3,35164.0,11721.33
2021-09-30,2021,BMW X6,Europe,Germany,Dealership,5,96610.0,19322.0
2021-09-30,2021,BMW 8 Series,Africa,Nigeria,Dealership,5,107271.0,21454.2
2021-09-30,2021,BMW X6,Asia,Thailand,Wholesale,2,87740.0,43870.0
2021-10-01,2021,BMW X6,South America,Colombia,Wholesale,5,54225.0,10845.0
2021-10-01,2021,BMW 6 Series,North America,United States,Online,2,45270.0,22635.0
2021-10-01,2021,BMW 3 Series,Asia,India,Wholesale,2,65925.0,32962.5
2021-10-01,2021,BMW 6 Series,North America,Canada,Wholesale,2,95123.0,47561.5
2021-10-01,2021,BMW 4 Series,South America,Peru,Wholesale,4,73056.0,18264.0
2021-10-02,2021,BMW Z4,Africa,South Africa,Dealership,1,78544.0,78544.0
2021-10-02,2021,BMW 1 Series,Asia,China,Wholesale,5,96606.0,19321.2
2021-10-02,2021,BMW 7 Series,Africa,South Africa,Online,2,39874.0,19937.0
2021-10-03,2021,BMW 3 Series,Europe,Italy,Online,4,60284.0,15071.0
2021-10-03,2021,BMW iX,Asia,Thailand,Dealership,1,64782.0,64782.0
2021-10-04,2021,BMW 3 Series,Asia,India,Wholesale,2,84524.0,42262.0
2021-10-04,2021,BMW X1,Europe,France,Wholesale,2,92661.0,46330.5
2021-10-05,2021,BMW 2 Series,Africa,Kenya,Dealership,4,38614.0,9653.5
2021-10-05,2021,BMW X6,South America,Peru,Online,4,82634.0,20658.5
2021-10-06,2021,BMW X7,Europe,United Kingdom,Online,2,115550.0,57775.0
2021-10-07,2021,BMW Z4,Asia,Japan,Online,2,62640.0,31320.0
2021-10-07,2021,BMW X5,North America,Mexico,Dealership,5,47696.0,9539.2
2021-10-07,2021,BMW M8,Asia,China,Wholesale,3,44436.0,14812.0
2021-10-07,2021,BMW 4 Series,North America,United States,Wholesale,4,39515.0,9878.75
2021-10-08,2021,BMW X3,Europe,Italy,Dealership,4,72012.0,18003.0
2021-10-09,2021,BMW 2 Series,North America,Canada,Dealership,5,115968.0,23193.6
2021-10-09,2021,BMW X2,Africa,South Africa,Online,1,73654.0,73654.0
2021-10-10,2021,BMW M5,South America,Chile,Wholesale,1,51086.0,51086.0
2021-10-10,2021,BMW 5 Series,South America,Colombia,Wholesale,1,46923.0,46923.0
2021-10-10,2021,BMW 1 Series,North America,Canada,Wholesale,4,44003.0,11000.75
2021-10-12,2021,BMW i3,Europe,Italy,Dealership,3,47013.0,15671.0
2021-10-12,2021,BMW i8,Asia,China,Online,3,46551.0,15517.0
2021-10-13,2021,BMW i8,Asia,India,Online,5,95633.0,19126.6
2021-10-13,2021,BMW M4,Africa,Kenya,Wholesale,1,49668.0,49668.0
2021-10-13,2021,BMW X4,South America,Chile,Online,1,31634.0,31634.0
2021-10-14,2021,BMW 1 Series,Europe,Spain,Dealership,5,39764.0,7952.8
2021-10-14,2021,BMW Z4,South America,Chile,Online,5,55651.0,11130.2
2021-10-14,2021,BMW 7 Series,South America,Brazil,Online,2,105440.0,52720.0
2021-10-15,2021,BMW M5,Africa,Morocco,Dealership,4,30100.0,7525.0
2021-10-15,2021,BMW iX3,Asia,India,Online,4,86327.0,21581.75
2021-10-15,2021,BMW X4,South America,Peru,Wholesale,5,83179.0,16635.8
2021-10-16,2021,BMW i3,Africa,Nigeria,Wholesale,3,85883.0,28627.67
2021-10-16,2021,BMW 8 Series,Europe,United Kingdom,Dealership,5,115058.0,23011.6
2021-10-16,2021,BMW 4 Series,Europe,France,Online,3,57163.0,19054.33
2021-10-17,2021,BMW i3,South America,Colombia,Online,5,117200.0,23440.0
2021-10-17,2021,BMW Z4,Africa,Egypt,Dealership,4,86081.0,21520.25
2021-10-18,2021,BMW iX3,South America,Brazil,Dealership,3,83833.0,27944.33
2021-10-18,2021,BMW i3,South America,Argentina,Wholesale,2,81342.0,40671.0
2021-10-18,2021,BMW i3,South America,Argentina,Wholesale,2,81538.0,40769.0
2021-10-18,2021,BMW iX,Asia,South Korea,Wholesale,5,52487.0,10497.4
2021-10-19,2021,BMW M3,North America,Mexico,Online,1,84345.0,84345.0
2021-10-20,2021,BMW X1,South America,Argentina,Wholesale,4,92232.0,23058.0
2021-10-20,2021,BMW M2,Africa,South Africa,Online,4,110773.0,27693.25
2021-10-20,2021,BMW 2 Series,Europe,Germany,Wholesale,5,74183.0,14836.6
2021-10-21,2021,BMW 8 Series,South America,Peru,Wholesale,3,61760.0,20586.67
2021-10-21,2021,BMW 4 Series,North America,Mexico,Wholesale,2,90539.0,45269.5
2021-10-21,2021,BMW X2,Asia,Japan,Online,2,37928.0,18964.0
2021-10-21,2021,BMW M8,North America,United States,Wholesale,3,60027.0,20009.0
2021-10-22,2021,BMW 3 Series,Europe,Spain,Online,2,76642.0,38321.0
2021-10-22,2021,BMW i3,Europe,Spain,Wholesale,5,95997.0,19199.4
2021-10-22,2021,BMW i3,South America,Argentina,Dealership,5,115990.0,23198.0
2021-10-22,2021,BMW X4,Africa,Egypt,Online,1,70680.0,70680.0
2021-10-22,2021,BMW X5,South America,Colombia,Wholesale,4,34370.0,8592.5
2021-10-22,2021,BMW X5,North America,United States,Online,5,117986.0,23597.2
2021-10-23,2021,BMW 4 Series,South America,Brazil,Dealership,1,52623.0,52623.0
2021-10-23,2021,BMW X6,Asia,China,Wholesale,3,88536.0,29512.0
2021-10-23,2021,BMW 3 Series,South America,Colombia,Online,1,106566.0,106566.0
2021-10-25,2021,BMW 7 Series,Asia,South Korea,Online,2,34758.0,17379.0
2021-10-25,2021,BMW i4,Asia,South Korea,Wholesale,1,117719.0,117719.0
2021-10-25,2021,BMW M2,Africa,Kenya,Wholesale,4,41333.0,10333.25
2021-10-26,2021,BMW i4,Asia,China,Wholesale,4,77995.0,19498.75
2021-10-26,2021,BMW Z4,Africa,Morocco,Online,4,92284.0,23071.0
2021-10-26,2021,BMW X6,South America,Peru,Wholesale,5,38894.0,7778.8
2021-10-26,2021,BMW X7,South America,Peru,Online,1,55594.0,55594.0
2021-10-26,2021,BMW 2 Series,Europe,Germany,Online,3,74905.0,24968.33
2021-10-28,2021,BMW 2 Series,South America,Chile,Dealership,4,65516.0,16379.0
2021-10-29,2021,BMW iX3,Africa,Egypt,Wholesale,2,74696.0,37348.0
2021-10-29,2021,BMW M4,Asia,India,Wholesale,2,99853.0,49926.5
2021-10-29,2021,BMW i3,Africa,Egypt,Dealership,5,35213.0,7042.6
2021-10-30,2021,BMW iX,North America,Mexico,Dealership,2,95971.0,47985.5
2021-10-30,2021,BMW i3,North America,Mexico,Online,5,75858.0,15171.6
2021-10-30,2021,BMW M2,Asia,China,Dealership,1,58754.0,58754.0
2021-10-30,2021,BMW i3,Africa,Egypt,Online,3,61051.0,20350.33
2021-11-01,2021,BMW 4 Series,Europe,France,Online,5,87202.0,17440.4
2021-11-01,2021,BMW 8 Series,Africa,Nigeria,Online,3,119317.0,39772.33
2021-11-01,2021,BMW 5 Series,South America,Brazil,Wholesale,5,94949.0,18989.8
2021-11-01,2021,BMW 3 Series,Africa,Egypt,Wholesale,4,101441.0,25360.25
2021-11-02,2021,BMW 3 Series,Africa,South Africa,Dealership,2,94372.0,47186.0
2021-11-02,2021,BMW 8 Series,Europe,Germany,Wholesale,3,97824.0,32608.0
2021-11-02,2021,BMW 6 Series,North America,United States,Wholesale,1,31125.0,31125.0
2021-11-02,2021,BMW X6,North America,Mexico,Online,2,86543.0,43271.5
2021-11-03,2021,BMW M3,North America,Mexico,Wholesale,3,38373.0,12791.0
2021-11-03,2021,BMW X7,South America,Argentina,Dealership,3,56866.0,18955.33
2021-11-03,2021,BMW 8 Series,North America,Mexico,Online,2,101980.0,50990.0
2021-11-03,2021,BMW M2,Africa,Kenya,Wholesale,4,41227.0,10306.75
2021-11-03,2021,BMW 7 Series,Europe,France,Online,1,63152.0,63152.0
2021-11-03,2021,BMW 1 Series,South America,Argentina,Dealership,3,58198.0,19399.33
2021-11-04,2021,BMW X2,Asia,South Korea,Dealership,1,59553.0,59553.0
2021-11-04,2021,BMW X5,Africa,Morocco,Online,1,108893.0,108893.0
2021-11-04,2021,BMW X7,South America,Argentina,Dealership,3,117310.0,39103.33
2021-11-04,2021,BMW X6,Africa,South Africa,Dealership,3,108847.0,36282.33
2021-11-04,2021,BMW M2,North America,Canada,Online,4,70059.0,17514.75
2021-11-04,2021,BMW 8 Series,Africa,Kenya,Online,2,44284.0,22142.0
2021-11-05,2021,BMW i4,Africa,Morocco,Dealership,5,39322.0,7864.4
2021-11-06,2021,BMW M2,Africa,South Africa,Wholesale,3,38127.0,12709.0
2021-11-06,2021,BMW M5,North America,United States,Dealership,5,33709.0,6741.8
2021-11-07,2021,BMW i4,Europe,Spain,Dealership,2,87061.0,43530.5
2021-11-07,2021,BMW X3,Europe,Spain,Wholesale,1,63067.0,63067.0
2021-11-07,2021,BMW 1 Series,Asia,South Korea,Online,4,61818.0,15454.5
2021-11-08,2021,BMW M3,South America,Brazil,Online,5,83846.0,16769.2
2021-11-08,2021,BMW X4,Africa,Morocco,Online,3,108002.0,36000.67
2021-11-08,2021,BMW X4,Africa,Kenya,Wholesale,3,108669.0,36223.0
2021-11-09,2021,BMW X2,North America,United States,Wholesale,1,51370.0,51370.0
2021-11-09,2021,BMW 2 Series,North America,Mexico,Online,5,99098.0,19819.6
2021-11-10,2021,BMW X3,Europe,Germany,Dealership,3,82047.0,27349.0
2021-11-10,2021,BMW X6,Asia,South Korea,Wholesale,1,38673.0,38673.0
2021-11-11,2021,BMW M8,Asia,South Korea,Dealership,3,82034.0,27344.67
2021-11-12,2021,BMW M2,Asia,China,Wholesale,5,117154.0,23430.8
2021-11-12,2021,BMW M3,Asia,Thailand,Dealership,4,90772.0,22693.0
2021-11-12,2021,BMW X7,South America,Chile,Dealership,3,50810.0,16936.67
2021-11-12,2021,BMW X2,Europe,Spain,Online,1,106553.0,106553.0
2021-11-13,2021,BMW 7 Series,North America,Mexico,Dealership,1,107762.0,107762.0
2021-11-13,2021,BMW M5,Asia,India,Wholesale,5,40038.0,8007.6
2021-11-13,2021,BMW M3,Africa,South Africa,Wholesale,1,118715.0,118715.0
2021-11-14,2021,BMW X5,South America,Chile,Online,1,87987.0,87987.0
2021-11-14,2021,BMW i3,Asia,Japan,Dealership,1,42289.0,42289.0
2021-11-14,2021,BMW X2,Asia,South Korea,Online,3,64905.0,21635.0
2021-11-15,2021,BMW 3 Series,Africa,Morocco,Wholesale,2,106749.0,53374.5
2021-11-15,2021,BMW X7,Africa,Nigeria,Wholesale,3,111544.0,37181.33
2021-11-15,2021,BMW 2 Series,Asia,China,Online,3,91166.0,30388.67
2021-11-15,2021,BMW 3 Series,Europe,Italy,Online,2,30969.0,15484.5
2021-11-15,2021,BMW M2,Europe,Germany,Dealership,2,99277.0,49638.5
2021-11-16,2021,BMW M4,Africa,Kenya,Online,1,36214.0,36214.0
2021-11-16,2021,BMW i3,Africa,Nigeria,Dealership,1,35720.0,35720.0
2021-11-16,2021,BMW i3,Asia,Japan,Wholesale,2,118484.0,59242.0
2021-11-17,2021,BMW iX,Asia,China,Wholesale,2,64902.0,32451.0
2021-11-18,2021,BMW M3,South America,Brazil,Wholesale,5,33671.0,6734.2
2021-11-19,2021,BMW i4,South America,Peru,Wholesale,3,37076.0,12358.67
2021-11-19,2021,BMW iX3,North America,United States,Wholesale,3,91068.0,30356.0
2021-11-19,2021,BMW Z4,Asia,South Korea,Online,2,39967.0,19983.5
2021-11-19,2021,BMW M3,Europe,Spain,Dealership,1,53926.0,53926.0
2021-11-19,2021,BMW 5 Series,South America,Brazil,Wholesale,5,114448.0,22889.6
2021-11-20,2021,BMW M3,Europe,United Kingdom,Dealership,4,63521.0,15880.25
2021-11-20,2021,BMW X6,South America,Brazil,Online,4,108513.0,27128.25
2021-11-20,2021,BMW i3,South America,Chile,Dealership,4,68790.0,17197.5
2021-11-20,2021,BMW 2 Series,South America,Chile,Online,3,82775.0,27591.67
2021-11-21,2021,BMW X3,North America,Canada,Online,2,101515.0,50757.5
2021-11-21,2021,BMW Z4,Asia,China,Wholesale,3,44272.0,14757.33
2021-11-21,2021,BMW M4,Africa,Nigeria,Online,5,101744.0,20348.8
2021-11-21,2021,BMW 8 Series,South America,Colombia,Dealership,5,37304.0,7460.8
2021-11-22,2021,BMW M8,South America,Chile,Dealership,2,110865.0,55432.5
2021-11-22,2021,BMW M3,Asia,Japan,Online,4,47762.0,11940.5
2021-11-22,2021,BMW iX3,South America,Argentina,Dealership,5,81591.0,16318.2
2021-11-23,2021,BMW M5,Africa,Kenya,Wholesale,4,67880.0,16970.0
2021-11-23,2021,BMW 4 Series,Europe,France,Wholesale,4,60146.0,15036.5
2021-11-23,2021,BMW M2,South America,Colombia,Dealership,4,87487.0,21871.75
2021-11-23,2021,BMW Z4,Europe,France,Dealership,1,51891.0,51891.0
2021-11-23,2021,BMW i8,South America,Peru,Wholesale,1,90428.0,90428.0
2021-11-24,2021,BMW 4 Series,Asia,South Korea,Wholesale,5,34715.0,6943.0
2021-11-25,2021,BMW M3,Asia,India,Online,2,65911.0,32955.5
2021-11-25,2021,BMW i4,Asia,China,Wholesale,5,48930.0,9786.0
2021-11-25,2021,BMW X7,Africa,Morocco,Wholesale,4,69860.0,17465.0
2021-11-25,2021,BMW i3,Asia,China,Dealership,2,49750.0,24875.0
2021-11-25,2021,BMW 7 Series,Asia,China,Dealership,4,88491.0,22122.75
2021-11-25,2021,BMW X1,Europe,France,Online,3,30503.0,10167.67
2021-11-27,2021,BMW 4 Series,Europe,Italy,Wholesale,4,77143.0,19285.75
2021-11-27,2021,BMW X5,Asia,China,Wholesale,1,108821.0,108821.0
2021-11-27,2021,BMW X1,South America,Brazil,Online,4,107530.0,26882.5
2021-11-28,2021,BMW 4 Series,South America,Chile,Dealership,4,74696.0,18674.0
2021-11-28,2021,BMW X4,Asia,India,Wholesale,2,110358.0,55179.0
2021-11-29,2021,BMW i3,Africa,Nigeria,Dealership,3,93288.0,31096.0
2021-11-30,2021,BMW 7 Series,Europe,Spain,Wholesale,4,42470.0,10617.5
2021-11-30,2021,BMW i3,Africa,Nigeria,Online,4,50386.0,12596.5
2021-12-01,2021,BMW Z4,Africa,Nigeria,Dealership,2,98146.0,49073.0
2021-12-01,2021,BMW X1,Africa,Kenya,Online,5,60653.0,12130.6
2021-12-01,2021,BMW 8 Series,South America,Brazil,Dealership,5,31947.0,6389.4
2021-12-02,2021,BMW iX,Asia,Thailand,Wholesale,5,116842.0,23368.4
2021-12-02,2021,BMW 7 Series,Asia,Japan,Wholesale,1,74291.0,74291.0
2021-12-02,2021,BMW 1 Series,North America,Canada,Wholesale,4,99499.0,24874.75
2021-12-02,2021,BMW M8,Europe,Germany,Dealership,4,106368.0,26592.0
